# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
2.350000e-01 4.282692e-02 6.461538e-01 2.279487e-09 9.311538e-01 1.208333e-01 -7.698718e-01 4.330769e-01 3.005000e+00 4.294872e-02 
2.963846e-01 4.594231e-02 7.253333e-01 1.453846e-09 1.049615e+00 -1.242372e+00 -2.780128e+00 1.192308e-01 2.633462e+00 -1.500000e-02 
3.845385e-01 5.055769e-02 6.974359e-01 2.730769e-09 8.257692e-01 -7.733974e-01 -2.762821e-01 2.269231e-01 4.243462e+00 -2.730769e-02 
2.580769e-01 5.228846e-02 6.998974e-01 2.007692e-09 8.126923e-01 -9.164744e-01 -2.995513e+00 2.900000e-01 4.113718e+00 -1.448718e-02 
2.908462e-01 4.163462e-02 7.302564e-01 1.089744e-09 1.081923e+00 -3.958333e-01 -4.647436e-01 4.730769e-01 3.724487e+00 2.371795e-02 
3.688462e-01 4.563462e-02 6.014359e-01 2.689744e-09 9.542308e-01 -1.375000e-01 -7.070513e-01 1.823077e-01 2.427051e+00 -1.987179e-02 
2.419231e-01 4.063462e-02 6.572308e-01 1.787179e-09 1.014231e+00 -7.296795e-01 -2.125000e+00 4.084615e-01 4.184487e+00 -4.730769e-02 
3.291538e-01 4.971154e-02 7.417436e-01 1.094872e-09 8.926923e-01 -1.429487e-02 -1.281410e+00 1.623077e-01 3.529872e+00 4.576923e-02 
3.863846e-01 5.090385e-02 6.383590e-01 2.771795e-09 9.526923e-01 -1.027756e+00 1.006410e-01 3.853846e-01 2.568590e+00 -1.064103e-02 
2.663846e-01 4.636538e-02 6.088205e-01 1.869231e-09 9.242308e-01 -9.959615e-01 -1.506410e-01 2.038462e-01 2.739615e+00 -4.987179e-02 
2.890000e-01 5.251923e-02 7.261538e-01 2.669231e-09 8.434615e-01 -7.694231e-01 -2.322436e+00 5.100000e-01 3.411923e+00 3.346154e-02 
3.550000e-01 4.178846e-02 6.916923e-01 1.217949e-09 1.021154e+00 1.923718e-01 -1.828846e+00 1.700000e-01 4.013462e+00 1.448718e-02 
2.474615e-01 4.017308e-02 6.535385e-01 2.028205e-09 8.580769e-01 -7.137821e-01 -2.430128e+00 1.900000e-01 3.276282e+00 4.115385e-02 
3.240769e-01 4.732692e-02 6.518974e-01 1.551282e-09 1.071154e+00 1.605769e-01 -1.730128e+00 4.500000e-01 3.925000e+00 -4.858974e-02 
3.637692e-01 5.305769e-02 7.511795e-01 2.479487e-09 9.219231e-01 -7.853205e-01 1.185897e-01 2.300000e-01 2.598077e+00 7.820513e-03 
2.640769e-01 4.190385e-02 7.035897e-01 2.453846e-09 8.534615e-01 -5.707051e-01 -2.968590e+00 4.100000e-01 4.261154e+00 -1.628205e-02 
3.046923e-01 5.486538e-02 7.228718e-01 1.992308e-09 1.006538e+00 -2.209615e-01 -8.775641e-01 3.146154e-01 2.238333e+00 -3.628205e-02 
3.559231e-01 4.517308e-02 6.038974e-01 1.300000e-09 9.126923e-01 -8.171154e-01 -4.467949e-01 1.253846e-01 3.406026e+00 4.448718e-02 
2.414615e-01 4.625000e-02 6.756923e-01 2.874359e-09 9.596154e-01 -9.442949e-01 -1.344231e+00 5.730769e-01 2.745513e+00 3.525641e-02 
3.148462e-01 4.401923e-02 7.450256e-01 1.156410e-09 8.265385e-01 -2.408333e-01 -2.564744e+00 2.023077e-01 3.848333e+00 -1.320513e-02 
3.633077e-01 5.375000e-02 6.198974e-01 2.105128e-09 1.024231e+00 -5.826282e-01 5.576923e-02 1.223077e-01 3.730385e+00 -3.166667e-02 
2.797692e-01 4.578846e-02 6.851282e-01 2.361538e-09 8.142308e-01 -1.139038e+00 -1.227564e+00 1.853846e-01 2.279615e+00 4.602564e-02 
3.250000e-01 5.171154e-02 7.179487e-01 1.079487e-09 1.057308e+00 3.737179e-02 -2.546795e+00 4.223077e-01 3.176026e+00 -2.179487e-03 
3.628462e-01 4.328846e-02 6.162051e-01 2.233333e-09 9.326923e-01 -7.018590e-01 -1.596154e-01 2.730769e-01 4.455769e+00 -4.192308e-02 
2.705385e-01 5.498077e-02 6.904615e-01 2.500000e-09 8.165385e-01 -1.003910e+00 -3.839744e-01 2.792308e-01 4.231667e+00 1.012821e-02 
3.199231e-01 4.509615e-02 6.367179e-01 1.207692e-09 9.680769e-01 -7.773718e-01 -2.098077e+00 5.653846e-01 2.480128e+00 -3.730769e-02 
3.776154e-01 4.494231e-02 7.236923e-01 2.325641e-09 1.085769e+00 1.248077e-01 -7.608974e-01 6.846154e-02 3.417821e+00 2.833333e-02 
2.225385e-01 5.151923e-02 7.495385e-01 1.515385e-09 8.311538e-01 -7.058333e-01 -1.371154e+00 2.453846e-01 3.594744e+00 4.012821e-02 
3.356154e-01 4.928846e-02 6.067692e-01 2.397436e-09 9.265385e-01 -2.646795e-01 -2.492949e+00 9.615385e-02 3.966282e+00 -4.269231e-02 
3.499231e-01 4.101923e-02 6.966154e-01 1.684615e-09 1.065769e+00 -8.012179e-01 -2.044872e-01 5.715385e-01 2.710128e+00 -3.205128e-03 
2.377692e-01 5.390385e-02 6.531282e-01 1.397436e-09 9.203846e-01 -3.719872e-01 -2.241667e+00 7.307692e-02 3.016795e+00 -3.269231e-02 
3.088462e-01 4.998077e-02 7.257436e-01 2.828205e-09 1.055000e+00 -1.067500e+00 -1.092949e+00 5.084615e-01 4.125513e+00 1.243590e-02 
3.956154e-01 4.051923e-02 6.551795e-01 1.884615e-09 8.426923e-01 -2.527564e-01 -4.198718e-01 2.592308e-01 2.792692e+00 2.064103e-02 
2.313077e-01 4.848077e-02 6.941538e-01 1.130769e-09 9.926923e-01 2.201923e-01 -1.164744e+00 7.615385e-02 3.812949e+00 9.871795e-03 
3.083846e-01 4.213462e-02 6.129231e-01 2.110256e-09 8.111538e-01 -1.214551e+00 -5.544872e-01 4.115385e-01 3.170128e+00 1.961538e-02 
3.965385e-01 5.301923e-02 7.364103e-01 2.571795e-09 1.068077e+00 -7.455769e-01 -1.855769e+00 3.746154e-01 2.922436e+00 -2.269231e-02 
2.760769e-01 4.909615e-02 7.023590e-01 2.546154e-09 1.019615e+00 -1.210577e+00 -2.654487e+00 4.161538e-01 3.500385e+00 -4.653846e-02 
2.802308e-01 5.178846e-02 6.006154e-01 1.930769e-09 8.457692e-01 2.480128e-01 -9.852564e-01 1.576923e-01 2.851667e+00 -1.038462e-02 
3.762308e-01 4.167308e-02 7.245128e-01 1.500000e-09 9.419231e-01 -5.866026e-01 -5.192308e-02 3.592308e-01 3.736282e+00 4.705128e-02 
2.650000e-01 4.882692e-02 6.400000e-01 2.166667e-09 1.091923e+00 -9.800641e-01 4.147436e-01 4.653846e-01 3.069872e+00 -2.653846e-02 
3.305385e-01 5.059615e-02 7.466667e-01 1.346154e-09 9.580769e-01 -1.494231e-01 -2.475000e+00 3.307692e-02 2.645256e+00 -9.871795e-03 
3.517692e-01 4.144231e-02 6.900513e-01 2.679487e-09 8.080769e-01 -6.740385e-01 -1.245513e+00 3.961538e-01 4.119615e+00 3.679487e-02 
2.506923e-01 5.436538e-02 6.539487e-01 1.966667e-09 8.234615e-01 -8.687821e-01 -1.523718e+00 5.607692e-01 3.364744e+00 -2.525641e-02 
2.959231e-01 4.067308e-02 7.458462e-01 1.658974e-09 9.865385e-01 -6.819872e-01 2.532051e-01 1.869231e-01 2.432949e+00 1.730769e-02 
3.803846e-01 4.548077e-02 6.428718e-01 2.464103e-09 1.056538e+00 -1.096795e-01 -2.636538e+00 2.192308e-01 4.331923e+00 9.102564e-03 
2.770000e-01 4.336538e-02 6.564103e-01 2.833333e-09 8.057692e-01 -1.079423e+00 -8.955128e-01 3.884615e-01 3.400128e+00 -3.807692e-02 
2.913077e-01 4.867308e-02 7.306667e-01 2.033333e-09 1.096538e+00 -1.255769e-01 -2.627564e+00 5.461538e-02 3.954487e+00 -1.371795e-02 
3.591538e-01 5.236538e-02 6.477949e-01 1.279487e-09 9.757692e-01 -5.468590e-01 -5.814103e-01 5.238462e-01 2.686538e+00 4.628205e-02 
2.520769e-01 5.401923e-02 6.633846e-01 1.479487e-09 9.703846e-01 -3.839103e-01 1.365385e-01 5.992308e-01 3.323462e+00 1.089744e-02 
3.106923e-01 4.686538e-02 7.573333e-01 2.469231e-09 1.027308e+00 -8.210897e-01 -1.209615e+00 2.846154e-02 2.828077e+00 -3.679487e-02 
3.619231e-01 4.182692e-02 6.375385e-01 1.735897e-09 8.350000e-01 -2.130128e-01 -2.466026e+00 2.623077e-01 4.107821e+00 2.192308e-02 
2.386923e-01 5.163462e-02 6.346667e-01 2.238462e-09 8.357692e-01 -2.371795e-03 -2.825000e+00 2.715385e-01 3.753974e+00 7.307692e-03 
3.236154e-01 4.294231e-02 7.163077e-01 1.330769e-09 9.226923e-01 -1.190705e+00 -9.314103e-01 6.923077e-03 3.689103e+00 -2.628205e-02 
3.702308e-01 4.863462e-02 7.056410e-01 2.628205e-09 1.048846e+00 -4.792949e-01 -2.403846e-01 5.346154e-01 2.716026e+00 3.397436e-02 
2.322308e-01 4.117308e-02 6.289231e-01 2.700000e-09 1.018077e+00 -6.263462e-01 1.455128e-01 1.546154e-01 3.229103e+00 -1.089744e-02 
2.996154e-01 5.405769e-02 6.781538e-01 1.489744e-09 9.450000e-01 -7.972436e-01 -1.891667e+00 4.192308e-01 4.302436e+00 4.858974e-02 
3.670000e-01 4.586538e-02 7.561026e-01 1.828205e-09 8.511538e-01 -2.289103e-01 -1.792949e+00 3.376923e-01 2.320897e+00 -3.910256e-02 
2.497692e-01 4.344231e-02 7.380513e-01 1.920513e-09 1.080385e+00 -1.032051e-02 -1.425000e+00 1.946154e-01 2.898846e+00 2.858974e-02 
3.328462e-01 4.955769e-02 6.194872e-01 2.617949e-09 9.373077e-01 -6.462179e-01 -2.833974e+00 5.361538e-01 4.443974e+00 1.192308e-02 
3.910000e-01 5.009615e-02 6.810256e-01 1.607692e-09 8.703846e-01 -1.011859e+00 -9.679487e-02 2.115385e-01 2.981410e+00 -4.782051e-02 
2.248462e-01 4.567308e-02 6.945641e-01 1.274359e-09 9.142308e-01 -1.162885e+00 -1.066026e+00 4.130769e-01 2.385769e+00 -1.910256e-02 
3.393077e-01 4.128846e-02 6.371282e-01 2.294872e-09 1.083462e+00 -6.700641e-01 -2.224359e-01 1.315385e-01 4.078333e+00 2.884615e-02 
3.448462e-01 5.205769e-02 7.314872e-01 2.376923e-09 8.665385e-01 2.042949e-01 -2.914744e+00 3.392308e-01 3.618333e+00 -8.333333e-03 
2.793077e-01 5.144231e-02 7.187692e-01 1.720513e-09 8.034615e-01 -1.136538e-01 -2.134615e-01 4.946154e-01 3.146538e+00 4.192308e-02 
2.843846e-01 4.690385e-02 6.404103e-01 1.028205e-09 1.058077e+00 -4.912179e-01 -2.385256e+00 1.115385e-01 4.131410e+00 -1.602564e-02 
3.693077e-01 4.317308e-02 6.744615e-01 2.935897e-09 9.019231e-01 -8.886538e-01 -1.631410e+00 3.192308e-01 2.368077e+00 -3.833333e-02 
2.280769e-01 4.675000e-02 6.830769e-01 2.505128e-09 9.342308e-01 -5.801282e-02 -1.218590e+00 4.238462e-01 4.414487e+00 -4.935897e-02 
2.806923e-01 5.013462e-02 6.387692e-01 1.776923e-09 8.857692e-01 -1.146987e+00 -2.591667e+00 3.946154e-01 2.202949e+00 2.576923e-02 
3.771538e-01 4.440385e-02 7.372308e-01 1.141026e-09 1.051923e+00 -5.985256e-01 -3.750000e-01 4.846154e-02 3.435513e+00 8.846154e-03 
2.442308e-01 4.113462e-02 7.064615e-01 1.402564e-09 9.211538e-01 3.339744e-02 -2.169872e+00 3.115385e-01 2.987308e+00 -3.782051e-02 
3.120769e-01 5.332692e-02 6.260513e-01 2.797436e-09 8.450000e-01 -7.257051e-01 -1.110897e+00 5.269231e-01 2.438846e+00 2.320513e-02 
3.453077e-01 4.763462e-02 7.323077e-01 2.100000e-09 1.044231e+00 -1.206603e+00 -2.493590e-01 1.238462e-01 4.326026e+00 1.474359e-02 
2.645385e-01 4.355769e-02 6.092308e-01 1.443590e-09 9.511538e-01 -3.560897e-01 -1.909615e+00 1.923077e-02 2.615769e+00 2.692308e-03 
2.991538e-01 5.167308e-02 7.167179e-01 2.458974e-09 1.088077e+00 8.903846e-02 -9.044872e-01 3.607692e-01 4.426282e+00 -1.961538e-02 
3.480769e-01 4.898077e-02 7.048205e-01 2.038462e-09 8.473077e-01 -1.262244e+00 -4.019231e-01 5.407692e-01 3.028590e+00 3.628205e-02 
2.423846e-01 4.390385e-02 6.338462e-01 1.817949e-09 9.673077e-01 -1.186731e+00 -5.096154e-01 3.846154e-03 3.211410e+00 2.397436e-02 
2.825385e-01 4.671154e-02 7.015385e-01 2.520513e-09 8.096154e-01 -3.401923e-01 -2.331410e+00 5.207692e-01 2.609872e+00 -3.320513e-02 
3.896154e-01 5.075000e-02 7.241026e-01 1.494872e-09 1.041923e+00 -1.017308e-01 -1.119872e+00 3.161538e-01 4.449872e+00 1.653846e-02 
2.626923e-01 4.925000e-02 6.994872e-01 1.038462e-09 8.803846e-01 -1.891667e-01 -8.506410e-01 5.130769e-01 3.187821e+00 -4.576923e-02 
3.028462e-01 4.005769e-02 7.117949e-01 2.243590e-09 1.052692e+00 -8.966026e-01 -2.367308e+00 2.384615e-02 3.901410e+00 1.153846e-03 
3.831538e-01 5.294231e-02 6.145641e-01 2.566667e-09 9.411538e-01 -2.845513e-01 -5.724359e-01 2.823077e-01 2.951923e+00 4.679487e-02 
2.539231e-01 5.201923e-02 6.469744e-01 2.658974e-09 1.098846e+00 -3.759615e-01 -2.196795e+00 4.776923e-01 3.677308e+00 -3.461538e-03 
3.337692e-01 4.151923e-02 6.814359e-01 1.351282e-09 9.150000e-01 -2.448077e-01 -1.685897e-01 3.423077e-01 2.220641e+00 -3.705128e-02 
3.586923e-01 4.748077e-02 7.376410e-01 2.207692e-09 8.303846e-01 -9.244231e-01 -1.433974e+00 8.538462e-02 4.349615e+00 2.935897e-02 
2.230000e-01 5.290385e-02 6.211282e-01 1.756410e-09 1.016538e+00 -5.627564e-01 4.679487e-02 2.315385e-01 2.857564e+00 2.756410e-02 
3.074615e-01 4.290385e-02 7.392821e-01 1.423077e-09 9.465385e-01 -1.178782e+00 -1.819872e+00 4.284615e-01 3.264487e+00 -4.807692e-02 
3.503846e-01 4.801923e-02 6.695385e-01 2.976923e-09 8.403846e-01 1.750000e-02 -2.089103e+00 1.992308e-01 4.284744e+00 1.397436e-02 
2.303846e-01 5.321154e-02 6.527179e-01 2.274359e-09 8.719231e-01 1.049359e-01 -1.101923e+00 4.961538e-01 2.539103e+00 5.000000e-03 
3.360769e-01 4.621154e-02 6.785641e-01 1.464103e-09 1.093462e+00 -1.234423e+00 -4.826923e-01 3.530769e-01 3.358846e+00 4.833333e-02 
3.457692e-01 4.455769e-02 7.200000e-01 2.412821e-09 9.111538e-01 -2.925000e-01 -2.582692e+00 3.923077e-02 4.355513e+00 -2.987179e-02 
2.774615e-01 4.921154e-02 7.483077e-01 1.664103e-09 9.711538e-01 -3.044231e-01 -6.987179e-02 5.023077e-01 4.402692e+00 3.217949e-02 
2.820769e-01 4.001923e-02 6.153846e-01 2.335897e-09 8.634615e-01 -9.378205e-02 -1.936538e+00 2.515385e-01 3.600641e+00 -4.038462e-02 
3.730000e-01 5.478846e-02 6.748718e-01 1.900000e-09 1.031154e+00 -8.807051e-01 -1.685256e+00 1.000000e-02 2.775000e+00 -6.794872e-03 
2.211538e-01 4.982692e-02 6.301538e-01 2.474359e-09 8.626923e-01 -5.031410e-01 -1.955128e-01 6.230769e-02 3.630128e+00 -1.346154e-02 
3.263846e-01 4.375000e-02 7.421538e-01 1.484615e-09 9.011538e-01 -1.071474e+00 -2.708333e+00 3.130769e-01 3.748077e+00 4.269231e-02 
3.651538e-01 5.105769e-02 6.670769e-01 1.853846e-09 1.085000e+00 -2.621795e-02 -9.673077e-01 5.869231e-01 2.680641e+00 -1.935897e-02 
2.479231e-01 4.701923e-02 6.925128e-01 2.366667e-09 8.419231e-01 1.168590e-01 -1.757051e+00 8.846154e-02 2.946026e+00 -4.346154e-02 
3.342308e-01 4.209615e-02 6.034872e-01 1.187179e-09 1.025769e+00 -5.150641e-01 -6.173077e-01 4.900000e-01 3.919103e+00 -7.051282e-03 
3.434615e-01 5.263462e-02 7.454359e-01 2.058974e-09 9.957692e-01 -1.107244e+00 -1.882692e+00 2.100000e-01 3.288077e+00 4.987179e-02 
2.391538e-01 5.117308e-02 7.097436e-01 1.125641e-09 1.073462e+00 -5.309615e-01 -1.640385e+00 2.284615e-01 2.356282e+00 -4.487179e-03 
2.968462e-01 4.713462e-02 6.441026e-01 2.638462e-09 9.103846e-01 -1.111218e+00 -1.865385e-01 1.669231e-01 4.249359e+00 4.961538e-02 
3.891538e-01 4.428846e-02 6.629744e-01 2.228205e-09 8.650000e-01 -3.416667e-02 -2.259615e+00 4.546154e-01 3.624231e+00 -4.320513e-02 
2.516154e-01 4.948077e-02 7.478974e-01 1.997436e-09 8.219231e-01 -5.071154e-01 -2.852564e-01 2.469231e-01 2.397564e+00 -3.371795e-02 
2.853077e-01 4.255769e-02 6.227692e-01 2.341026e-09 9.734615e-01 1.883974e-01 -1.191667e+00 5.769231e-02 4.096026e+00 2.782051e-02 
3.799231e-01 5.017308e-02 6.912821e-01 1.648718e-09 1.061154e+00 -1.143013e+00 -2.690385e+00 5.007692e-01 3.235000e+00 1.346154e-02 
2.710000e-01 5.198077e-02 6.793846e-01 1.176923e-09 9.380769e-01 -7.654487e-01 -2.277564e+00 4.230769e-02 2.969615e+00 4.243590e-02 
3.314615e-01 4.132692e-02 6.182564e-01 2.930769e-09 1.050385e+00 -9.323718e-01 -5.993590e-01 3.823077e-01 2.904744e+00 -9.102564e-03 
3.406923e-01 4.913462e-02 7.388718e-01 1.802564e-09 8.565385e-01 8.108974e-02 -1.057051e+00 5.161538e-01 4.267051e+00 -3.935897e-02 
2.530000e-01 4.448077e-02 6.699487e-01 2.705128e-09 1.097308e+00 -8.568590e-01 -2.268590e+00 2.423077e-01 3.058077e+00 3.935897e-02 
3.259231e-01 5.340385e-02 6.240000e-01 1.833333e-09 9.080769e-01 -1.732692e-01 -1.137821e+00 4.300000e-01 4.479359e+00 -3.653846e-02 
3.610000e-01 4.571154e-02 7.368205e-01 1.305128e-09 8.342308e-01 -7.495513e-01 -5.006410e-01 6.076923e-02 2.332692e+00 -8.589744e-03 
2.451538e-01 5.001923e-02 6.711795e-01 1.761538e-09 8.119231e-01 -3.878846e-01 -4.294872e-02 4.930769e-01 4.491154e+00 -1.705128e-02 
2.830000e-01 4.425000e-02 7.277949e-01 2.448718e-09 1.062692e+00 -1.282115e+00 -8.416667e-01 3.469231e-01 2.338590e+00 -1.153846e-03 
3.951538e-01 4.755769e-02 6.026667e-01 1.576923e-09 9.473077e-01 -2.224359e-02 -2.340385e+00 1.515385e-01 3.052179e+00 1.884615e-02 
2.493077e-01 5.459615e-02 7.105641e-01 2.069231e-09 8.765385e-01 -1.226474e+00 -1.721154e+00 1.715385e-01 2.704231e+00 -3.974359e-03 
3.019231e-01 4.148077e-02 6.358974e-01 2.869231e-09 1.015000e+00 -3.163462e-01 -2.035256e+00 4.315385e-01 3.942692e+00 4.397436e-02 
3.905385e-01 4.551923e-02 6.990769e-01 1.084615e-09 9.857692e-01 -1.826923e-02 -4.557692e-01 2.407692e-01 3.582949e+00 -4.397436e-02 
2.465385e-01 5.398077e-02 7.310769e-01 1.935897e-09 8.950000e-01 2.440385e-01 -1.048077e+00 3.407692e-01 3.836538e+00 -4.230769e-03 
3.125385e-01 4.055769e-02 6.305641e-01 1.310256e-09 9.480769e-01 -7.416026e-01 -5.634615e-01 4.792308e-01 2.662949e+00 4.166667e-02 
3.817692e-01 4.605769e-02 6.834872e-01 2.664103e-09 1.020385e+00 -9.085256e-01 -2.771154e+00 3.615385e-02 3.181923e+00 -3.243590e-02 
2.756154e-01 5.455769e-02 7.076923e-01 2.823077e-09 9.642308e-01 -3.441667e-01 -1.712179e+00 1.207692e-01 3.641923e+00 -4.423077e-02 
3.180769e-01 4.359615e-02 6.728205e-01 1.700000e-09 8.573077e-01 1.128846e-01 -3.660256e-01 5.038462e-01 4.272949e+00 3.602564e-02 
3.526923e-01 4.505769e-02 6.121026e-01 1.428205e-09 1.026538e+00 -1.270192e+00 -2.232692e+00 2.438462e-01 2.503718e+00 6.538462e-03 
2.294615e-01 4.825000e-02 6.555897e-01 1.320513e-09 9.396154e-01 1.804487e-01 -2.448077e+00 2.869231e-01 2.545000e+00 3.551282e-02 
3.185385e-01 4.486538e-02 6.473846e-01 1.725641e-09 8.873077e-01 -1.051603e+00 -1.326923e-01 5.823077e-01 3.494487e+00 -4.628205e-02 
3.577692e-01 5.128846e-02 7.569231e-01 2.848718e-09 1.001154e+00 -4.713462e-01 -1.317308e+00 5.615385e-02 3.907308e+00 8.589744e-03 
2.470000e-01 4.771154e-02 6.818462e-01 2.633333e-09 9.665385e-01 -1.059551e+00 2.083333e-01 4.176923e-01 4.237564e+00 -3.884615e-02 
2.954615e-01 5.078846e-02 6.133333e-01 1.289744e-09 1.048077e+00 -4.435256e-01 -2.744231e+00 3.715385e-01 2.839872e+00 3.038462e-02 
3.914615e-01 4.475000e-02 7.581538e-01 1.946154e-09 8.150000e-01 2.147436e-02 -7.967949e-01 1.453846e-01 3.341154e+00 8.333333e-03 
2.239231e-01 5.136538e-02 7.405128e-01 2.043590e-09 9.088462e-01 -1.533974e-01 -2.187821e+00 1.484615e-01 2.409359e+00 1.679487e-02 
3.226923e-01 4.398077e-02 6.687179e-01 1.048718e-09 8.296154e-01 -9.681410e-01 -6.083333e-01 4.884615e-01 4.172692e+00 1.500000e-02 
3.748462e-01 4.840385e-02 6.354872e-01 2.971795e-09 1.055769e+00 -3.242949e-01 -1.514744e+00 3.915385e-01 3.547564e+00 -4.166667e-02 
2.368462e-01 5.494231e-02 7.134359e-01 1.792308e-09 1.071923e+00 -3.680128e-01 -1.739103e+00 1.930769e-01 3.665513e+00 3.064103e-02 
3.370000e-01 4.501923e-02 6.506667e-01 1.233333e-09 8.003846e-01 -1.692949e-01 -2.017308e+00 2.007692e-01 2.816282e+00 -3.551282e-02 
3.683846e-01 4.263462e-02 6.740513e-01 2.587179e-09 9.634615e-01 -1.286090e+00 6.474359e-02 4.453846e-01 3.972179e+00 1.115385e-02 
2.446923e-01 5.125000e-02 6.235897e-01 1.976923e-09 8.065385e-01 -8.767308e-01 -1.496795e+00 3.484615e-01 3.423718e+00 4.756410e-02 
3.153077e-01 4.044231e-02 7.290256e-01 1.253846e-09 9.280769e-01 -4.157051e-01 -3.929487e-01 4.607692e-01 4.213974e+00 -3.525641e-02 
3.960769e-01 4.859615e-02 6.637949e-01 2.356410e-09 1.091154e+00 -1.216026e-01 -2.349359e+00 1.792308e-01 2.450641e+00 1.923077e-03 
2.788462e-01 4.409615e-02 7.556923e-01 2.151282e-09 1.081154e+00 -6.859615e-01 -1.290385e+00 3.438462e-01 4.219872e+00 -4.551282e-02 
2.857692e-01 5.232692e-02 6.949744e-01 1.012821e-09 8.550000e-01 -3.814103e-02 -2.673077e-01 1.346154e-01 2.580385e+00 -1.923077e-03 
3.725385e-01 4.540385e-02 6.231795e-01 2.802564e-09 9.057692e-01 -9.721154e-01 -1.990385e+00 4.038462e-01 3.152436e+00 4.089744e-02 
2.290000e-01 4.744231e-02 6.486154e-01 2.494872e-09 9.773077e-01 -9.760897e-01 -2.681410e+00 5.153846e-02 3.093462e+00 -1.576923e-02 
3.346923e-01 4.378846e-02 6.822564e-01 1.100000e-09 8.180769e-01 -1.176282e-01 -1.604487e+00 4.976923e-01 2.456538e+00 2.551282e-02 
3.757692e-01 5.298077e-02 7.318974e-01 2.258974e-09 1.011923e+00 -6.660897e-01 2.262821e-01 3.992308e-01 4.060641e+00 -2.448718e-02 
2.553077e-01 4.059615e-02 6.666667e-01 2.530769e-09 9.573077e-01 2.122436e-01 -6.980769e-01 2.546154e-01 2.303205e+00 -1.884615e-02 
3.023846e-01 5.463462e-02 7.216410e-01 1.941026e-09 8.726923e-01 -3.322436e-01 -2.519872e+00 3.153846e-02 4.025256e+00 1.935897e-02 
3.720769e-01 4.967308e-02 6.326154e-01 1.617949e-09 1.030385e+00 -1.222500e+00 -3.301282e-01 5.853846e-01 3.523974e+00 -3.717949e-03 
2.636154e-01 4.048077e-02 6.674872e-01 1.905128e-09 9.965385e-01 -1.182756e+00 -1.335256e+00 2.915385e-01 4.337821e+00 3.705128e-02 
3.351538e-01 4.963462e-02 6.412308e-01 1.058974e-09 1.046538e+00 -8.185897e-02 -1.837821e+00 1.161538e-01 2.621667e+00 -3.217949e-02 
3.540769e-01 5.086538e-02 7.331282e-01 2.915385e-09 8.334615e-01 -2.964744e-01 -5.365385e-01 5.253846e-01 3.140641e+00 -1.243590e-02 
2.622308e-01 5.040385e-02 6.215385e-01 1.597436e-09 9.688462e-01 -6.303205e-01 -2.923718e+00 4.530769e-01 3.695000e+00 -4.961538e-02 
2.926923e-01 4.721154e-02 7.593846e-01 1.838462e-09 8.373077e-01 -8.528846e-01 4.596154e-01 2.176923e-01 4.137308e+00 3.846154e-04 
